W,Ta,Mo,Nb,Zr,Ti
30.4645,17.2873,32.1512,10.097,4.3754,5.6246
23.651,24.3129,2.1456,39.8906,8.7904,1.2096
10.3069,30.2213,3.58,45.8918,3.2317,6.7683
25.3354,32.31,30.0684,4.3041,5.5145,2.4676
42.4047,4.5806,17.5198,25.495,4.6576,5.3424
37.4856,6.9858,42.7646,2.764,4.7738,5.2262
48.9576,16.9944,15.1505,8.8975,5.4309,4.5691
25.1917,0.433,34.7004,34.5888,2.1973,2.8888
17.8353,19.8656,17.3853,34.9138,7.8508,2.1492
23.5027,6.9407,40.8642,18.6924,4.7974,5.2026
23.8962,36.7419,6.011,23.3509,6.0872,3.9128
32.7132,15.9622,20.8937,29.087,0.4926,0.8513
46.5382,13.584,0.7682,29.1096,4.995,5.005
14.1865,24.6913,17.9606,37.7953,0.8537,4.5125
54.9033,11.3928,24.9262,3.4318,1.0178,4.3281
37.4441,19.0556,17.6805,17.8426,4.4433,3.5339
27.0559,35.6703,11.4744,15.7994,3.6232,6.3768
31.4943,2.4443,27.2489,30.1459,0.2064,8.4602
17.0324,16.6778,42.0123,16.8994,5.4544,1.9236
6.7295,35.8006,29.3069,18.163,4.481,5.519
27.8986,10.3797,18.081,33.6407,4.6995,5.3005
11.7897,29.2296,26.1779,24.1985,5.3584,3.2459
38.4085,6.1322,27.1264,18.3329,4.5876,5.4124
36.2453,10.5957,42.2437,2.6992,6.4095,1.8066
5.4707,35.716,15.7964,40.3964,1.8684,0.7521
30.0534,8.3158,10.3102,41.365,3.7274,6.2283
11.5877,29.994,33.9543,14.464,5.5921,4.4079
7.5177,39.1944,37.9735,5.3145,3.3306,6.6694
7.15,12.327,38.6889,34.548,0.0259,7.2602
12.3348,27.3586,17.6647,32.7852,7.5907,2.2659
12.4016,37.3392,30.3182,9.9409,3.5958,6.4042
48.8218,24.1107,18.4497,8.1023,0.0552,0.4602
8.947,24.9561,32.2281,23.8687,4.2027,5.7973
15.1172,13.9434,27.5955,33.3438,7.0858,2.9142
17.5295,6.1945,28.9206,37.3554,5.6673,4.3327
14.5546,25.2564,16.6832,33.5058,6.4378,3.5622
18.5258,26.8021,20.8208,23.8513,4.428,5.572
39.1675,3.594,7.3401,39.8984,6.3611,3.6389
18.2654,12.8308,55.4163,6.5431,0.9213,6.023
22.9179,1.3299,31.1401,34.6121,5.866,4.134
41.222,15.5967,12.1583,23.3154,0.2665,7.4411
28.4234,3.9682,24.7077,32.9007,8.2724,1.7276
24.5525,0.3001,27.4079,38.1449,6.0234,3.5712
25.9003,16.3439,8.3989,40.5111,8.4821,0.3637
35.927,20.4412,1.9397,33.4531,5.3477,2.8913
19.0408,41.6276,23.4257,5.9058,9.8412,0.1588
44.4321,37.8815,6.2306,3.9852,2.5216,4.949
9.2149,39.4571,20.0082,25.8048,1.2239,4.2911
17.1191,18.6218,21.7997,33.6463,1.3865,7.4265
25.4322,26.2138,17.9945,20.3595,9.1126,0.8874
10.9926,25.3481,26.4208,27.2385,5.402,4.598
15.5716,39.3178,1.9608,33.1498,3.023,6.977
23.9684,22.1202,23.5196,20.3918,5.1276,4.8724
19.8073,34.0672,31.1639,5.0531,4.3679,5.5406
16.0084,46.567,29.3183,2.6809,3.6619,1.7636
35.4696,23.9584,4.7482,27.3934,4.1941,4.2362
40.1269,0.5639,17.2088,33.9036,2.8147,5.382
12.2697,30.5865,2.5074,44.685,7.5318,2.4195
19.6486,26.9686,20.4896,22.8932,3.1909,6.8091
24.7078,34.4637,26.6346,4.1939,5.0735,4.9265
23.5938,7.9583,31.3368,27.1112,2.3778,7.6222
19.8465,42.8063,19.1022,11.4772,3.0751,3.6927
8.7487,32.4447,25.7208,23.0857,5.2301,4.7699
32.1087,13.5331,20.5896,23.7686,4.3663,5.6337
19.8605,44.3432,11.6492,14.1471,0.6682,9.3318
48.3639,22.0251,9.1959,17.2031,2.4862,0.7258
11.2743,4.7233,42.7993,31.2032,5.136,4.864
31.1267,18.6384,18.4316,25.7546,1.3237,4.725
39.7616,29.8213,15.9867,4.4303,2.5778,7.4222
11.9592,30.2518,22.0645,25.8908,6.1898,3.6439
23.7157,7.0889,41.1068,18.0885,4.3252,5.6748
8.2873,24.5767,30.1068,28.1058,0.0662,8.8573
19.7984,19.0567,41.3863,9.7586,4.8991,5.1009
33.7335,18.0688,43.5957,1.0949,0.4029,3.1042
31.0762,19.7059,28.1916,12.0597,0.9649,8.0018
28.4396,30.9407,3.4277,33.5764,1.3348,2.2808
1.6526,29.8511,34.51,23.9862,6.0148,3.9852
8.5356,33.2676,27.1044,21.4894,0.8552,8.7479
22.5905,27.574,31.6206,13.067,2.5563,2.5917
25.8852,10.2079,19.4901,40.0884,3.6647,0.6637
19.266,23.841,35.9804,10.9126,6.3396,3.6604
17.1681,34.9905,34.0519,5.3058,6.5581,1.9256
50.3347,7.7259,12.2392,27.7922,0.0792,1.8289
34.6571,4.2976,32.471,22.6624,2.9171,2.9949
27.8939,19.0994,24.3953,20.2291,2.9355,5.4468
29.0654,11.8586,1.9325,48.8974,0.5874,7.6586
27.4168,14.6297,26.3913,23.432,3.2816,4.8485
33.5004,24.4544,1.1948,30.8673,7.9839,1.9993
9.1413,34.4834,37.6469,9.6478,2.4124,6.6682
32.8842,33.4752,6.2993,23.7795,3.3361,0.2257
28.5555,1.5006,53.8371,6.1068,6.3939,3.6061
23.391,32.0486,14.7613,27.2203,1.1573,1.4215
27.0195,44.7133,14.2032,4.064,5.7878,4.2122
36.6932,11.8715,28.6577,12.9313,6.0503,3.7959
51.104,16.7399,14.6062,7.55,5.0762,4.9238
23.3018,49.4122,1.02,16.266,8.2977,1.7023
28.9195,10.1658,27.3909,25.8508,1.8686,5.8044
22.7575,19.1379,22.7974,25.3072,6.1026,3.8974
4.8607,35.5011,28.323,22.8437,2.1337,6.3378
30.3265,39.1106,7.6597,13.3404,6.072,3.4909
35.6357,4.5345,49.2585,5.8604,1.2291,3.4819
34.5907,38.7028,3.0495,19.2167,1.7292,2.7112
35.7825,13.2457,10.7486,33.4556,4.502,2.2656
41.1898,9.4696,21.6733,19.9862,2.2817,5.3995
29.7838,10.1441,14.8299,35.2423,2.8093,7.1907
16.9179,5.28,40.4167,27.3853,5.9068,4.0932
16.6232,24.7118,35.3933,13.2718,5.349,4.651
34.3466,15.507,14.9274,26.3264,4.4101,4.4825
17.2333,1.5129,37.1253,37.0968,4.1529,2.8787
1.6516,7.4991,16.8077,66.2483,1.8321,5.9612
23.6875,40.4008,9.9005,20.4422,3.5104,2.0586
15.2924,29.3083,25.8132,19.5861,5.8574,4.1426
5.0053,20.8905,34.0589,30.0452,6.1541,3.8459
22.0073,33.76,28.9411,5.2916,5.0447,4.9553
22.1481,52.3061,14.9365,8.1599,0.9015,1.548
21.6487,13.3931,5.8943,49.0638,4.3124,5.6876
10.686,36.6923,33.3953,16.071,1.9914,1.1641
26.5456,27.8204,33.8401,7.3053,2.3635,2.1251
3.6979,30.4419,29.8003,28.3444,5.6502,2.0653
25.9525,3.8875,22.2739,38.0374,0.9339,8.9149
37.7801,18.7703,4.1183,29.4238,2.4972,7.4103
29.0337,22.9674,19.1167,18.8822,2.4096,7.5904
47.8464,5.3734,25.6291,15.2404,5.1904,0.7203
39.7373,21.6388,18.0574,10.5665,6.278,3.722
34.7131,2.2199,22.3631,30.7039,1.0462,8.9538
22.0151,36.938,10.6525,20.3944,4.9892,5.0108
20.2521,11.0361,38.6752,21.0642,2.6464,6.326
41.2565,6.7185,30.4529,15.9296,0.0222,5.6203
31.4138,18.0959,19.6358,26.3854,3.8453,0.6239
12.5351,27.5229,27.1765,22.7654,3.7861,6.2139
24.7312,46.559,0.7524,18.4157,3.8841,5.6576
7.2015,13.7696,41.2471,34.1298,2.1924,1.4596
6.2646,34.288,30.3792,19.0681,4.9343,5.0657
37.5897,50.098,9.5162,0.2902,1.0721,1.4338
19.349,32.3979,30.8873,7.3658,6.1036,3.8964
53.6945,4.3633,36.5291,3.5041,0.8664,1.0425
34.904,2.6659,31.808,22.5432,3.9006,4.1783
17.9492,42.5821,17.9003,11.5684,5.1376,4.8624
11.9708,21.785,34.1787,22.0656,3.0091,6.9909
14.6342,31.1167,14.2629,31.335,3.1043,5.547
27.9004,36.312,23.9482,8.4527,0.8598,2.5269
27.3873,17.6633,27.165,17.7843,4.6352,5.3648
9.0149,30.5573,23.8717,26.5561,4.1393,5.8607
22.3942,30.6197,15.8086,21.7074,3.0273,6.4428
39.9924,12.7162,39.7073,2.8641,0.9934,3.7265
6.8167,45.9198,34.5847,2.6787,4.1631,5.8369
31.0649,5.1064,20.2871,33.5415,4.9422,5.0578
30.8426,30.3013,22.7605,7.7076,3.2407,5.1474
31.0021,11.0717,7.1504,40.7758,3.9153,6.0847
28.1578,27.1123,15.3639,19.366,8.0063,1.9937
23.7304,12.9295,15.1465,38.1937,5.4329,4.5671
21.6511,35.1735,3.2141,32.1464,7.5806,0.2342
15.0932,31.8226,20.7727,22.3115,4.1105,5.8895
49.5079,22.2826,5.4708,13.8388,2.4971,6.4029
23.6477,29.8042,30.462,6.086,7.6244,2.3756
10.1081,24.1503,27.1581,34.7576,2.9195,0.9062
25.2741,44.9406,16.2507,7.0212,3.886,2.6274
22.0029,36.0255,0.1015,37.7449,2.3726,1.7527
22.8756,34.535,8.6115,23.9779,4.0061,5.9939
29.4033,28.3676,5.0434,27.1857,0.9505,9.0495
24.8545,28.0179,29.513,7.6146,6.201,3.799
19.7832,41.67,0.6729,27.8739,0.8012,9.1988
33.1672,3.8109,41.6688,11.3532,7.3228,2.6772
34.3135,1.2641,18.5342,38.262,4.629,2.9972
16.8777,11.6551,26.8177,35.4939,1.7447,7.4109
16.8615,6.9214,32.4464,33.7706,2.1597,7.8403
26.3278,14.2152,46.5378,2.9193,5.4398,4.5602
21.2152,19.9397,24.3866,28.6234,1.5288,4.3063
36.6507,19.1116,35.6635,2.1465,5.2864,1.1413
1.7097,38.1181,19.4176,33.3883,2.4513,4.9149
0.6871,13.462,38.3555,37.4955,4.8955,5.1045
17.4958,21.9929,25.5155,24.9958,5.1429,4.8571
29.5371,20.1333,0.99,39.3396,6.6552,3.3448
20.5521,25.1106,14.4487,32.4317,1.2846,6.1723
24.8857,29.6683,30.4008,5.0452,6.8759,3.1241
11.1513,18.3259,50.9741,13.1111,1.8483,4.5893
21.3314,22.5023,8.0565,41.4313,3.9488,2.7297
28.7324,19.8548,16.2075,25.2053,4.9037,5.0963
23.961,25.3262,20.4123,25.5176,2.2706,2.5123
2.0335,11.2893,24.079,54.2165,4.7607,3.621
34.8523,40.2951,14.1516,3.44,0.1474,7.1137
21.0153,22.3814,32.4354,19.942,3.3995,0.8264
42.3595,2.2074,35.3264,11.9931,5.8284,2.2852
31.5635,7.1538,29.6787,21.604,4.9283,5.0717
42.3395,14.1254,4.6134,28.9217,6.7131,3.2869
11.2656,31.2427,32.6502,15.6015,7.2401,1.9999
20.6369,36.6791,17.1962,17.552,0.524,7.4118
15.0605,29.0338,24.0922,24.5056,0.6633,6.6447
18.1074,27.4936,43.3976,4.8256,1.0231,5.1527
30.8118,7.9701,47.1285,4.0896,5.6711,4.3289
45.825,7.993,11.2386,31.7222,2.393,0.8284
26.4962,23.1167,7.5918,32.7953,4.3553,5.6447
20.1834,48.5642,1.464,20.5589,8.0763,1.1533
31.1571,19.346,14.9562,26.0027,2.1256,6.4124
16.139,19.1219,24.8351,29.904,5.4044,4.5956
31.9964,27.4519,26.9214,4.6499,3.8184,5.1621
29.9354,5.285,27.6692,27.1105,5.8313,4.1687
0.1665,46.8747,11.069,31.8898,4.9193,5.0807
26.1971,32.3012,8.3822,23.1195,3.1137,6.8863
22.0518,10.7095,24.4738,32.7648,4.4786,5.5214
5.2617,52.3183,31.079,4.1188,0.2764,6.9457
12.6814,5.4228,38.4786,37.4553,1.7637,4.1981
25.3374,22.1118,32.8295,12.164,1.2152,6.3421
7.6981,54.512,1.5495,27.5278,4.4584,4.2541
31.0937,34.6201,21.1865,4.2332,7.1636,1.7028
4.7234,13.6035,65.1942,6.4789,5.6579,4.3421
21.8815,13.2959,32.95,28.747,0.5503,2.5753
29.5469,30.8745,17.7394,14.7955,0.8772,6.1665
14.6059,2.1842,36.3869,36.8229,3.7596,6.2404
42.9137,28.9144,11.4379,13.6792,0.8319,2.2229
9.5528,45.0019,26.6885,16.1265,2.0918,0.5385
0.5781,23.3373,25.3753,42.9377,1.1308,6.6409
1.6775,44.6416,10.8364,39.0873,2.3453,1.412
24.9807,26.8593,13.4087,25.5042,6.8977,2.3494
34.5178,19.2273,7.6697,28.5851,4.7043,5.2957
12.3794,40.3825,33.4569,4.5879,0.9612,8.2321
24.4931,20.5712,26.8479,18.0878,6.8028,3.1972
25.324,18.1408,26.6142,19.9209,4.4647,5.5353
31.1433,29.3252,10.5099,19.0216,5.0831,4.9169
26.1751,12.9225,40.7686,10.1338,9.0243,0.9757
10.0759,31.5032,19.9104,28.5747,0.1586,9.7772
20.2258,16.0177,40.0478,13.7087,6.1289,3.8711
18.1447,5.8893,26.4298,41.711,6.7655,1.0597
28.0846,3.8952,28.3366,31.2062,4.5165,3.9608
15.6569,13.5684,41.1825,20.8623,3.0002,5.7298
22.8766,36.7358,9.2988,21.0888,6.068,3.932
14.9864,23.4627,11.4429,48.24,0.8521,1.0159
34.8675,13.1915,22.7484,23.4755,1.1842,4.533
30.808,23.082,10.3154,25.7946,5.359,4.641
37.4717,34.0666,7.0998,18.3603,2.192,0.8096
35.0176,21.8791,20.5321,12.8343,3.677,6.0599
20.9645,28.599,33.9023,6.5342,3.7505,6.2495
23.8848,12.8054,21.0066,32.3032,3.7865,6.2135
0.4597,43.3886,35.9111,10.2406,5.5779,4.4221
34.1419,13.3766,22.3693,20.1122,6.6636,3.3364
28.0308,22.0522,11.216,28.7011,6.6231,3.3769
22.5649,38.9974,30.7159,6.7479,0.7684,0.2054
19.2336,24.1439,33.0808,20.1303,0.687,2.7243
31.6564,29.8423,23.4222,8.5489,4.4003,2.13
25.3059,33.562,29.5714,2.0117,2.404,7.145
46.5485,4.3776,17.3326,21.7414,4.4877,5.5123
28.7818,45.2535,12.9941,5.9789,4.8359,2.1558
23.72,28.2477,16.755,21.2773,8.4336,1.5664
26.2584,22.9972,10.2997,30.4447,2.3546,7.6454
39.1668,18.2154,29.4842,3.1336,5.7751,4.2249
38.9844,21.8022,9.6088,19.7091,8.1749,1.7206
31.0977,32.3976,8.5263,22.4973,1.358,4.1231
12.8965,18.8793,27.8126,31.3688,1.4417,7.6011
38.7206,1.4877,28.8229,20.9689,7.2789,2.7211
20.8415,8.9224,28.6026,32.7643,5.3611,3.5081
20.4306,47.7065,5.4277,16.4352,3.8407,6.1593
34.2747,32.8938,3.4411,19.3904,8.5099,1.4901
11.4208,27.179,25.332,26.0682,4.3581,5.6419
47.0008,0.7867,27.3063,16.7465,2.6224,5.5373
34.0193,10.3279,24.6026,24.1677,6.3275,0.5551
30.069,4.6843,29.9921,28.9818,6.0786,0.1941
15.0402,5.5444,39.5483,30.6192,0.2796,8.9684
4.9858,27.6402,29.5461,27.8279,6.2377,3.7623
46.9622,23.854,18.9825,0.2013,6.5726,3.4274
18.4316,36.8325,20.8173,13.9186,2.5901,7.4099
30.3493,35.4872,2.2485,26.4611,1.9847,3.4691
31.9042,26.3497,28.9058,2.8403,5.7474,4.2526
11.5936,24.5429,24.8766,30.2923,2.5585,6.1359
2.8895,39.0196,24.5374,23.5535,5.0645,4.9355
3.3384,35.0289,16.7662,36.9195,2.5827,5.3643
26.4389,35.9627,15.134,14.5767,4.4279,3.4597
57.0857,22.9136,6.68,10.5226,1.4864,1.3117
0.0339,21.566,32.5193,37.9486,5.5118,2.4204
19.564,38.1057,27.7041,4.6262,5.0532,4.9468
11.7244,24.6697,30.3046,23.3013,5.0849,4.9151
8.2837,15.3471,22.5747,43.7945,3.934,6.066
43.1115,18.2547,28.2939,0.3399,6.0237,3.9763
26.3466,12.3289,39.5077,19.4317,1.9354,0.4497
7.5882,33.7578,10.6651,38.0374,4.4834,5.4682
2.1741,31.4066,23.5509,32.8684,4.1612,5.8388
32.8237,0.4821,36.2514,20.4428,6.3664,3.6336
29.1568,36.4266,2.6073,26.8363,4.0955,0.8774
38.0184,32.0185,13.6189,6.3441,6.1405,3.8595
22.8841,33.7905,9.3544,25.8702,7.1077,0.993
50.4481,16.1744,3.3053,20.2014,8.1347,1.7361
21.3906,37.2149,27.3841,4.0105,4.9211,5.0789
25.1854,16.4346,19.187,29.193,5.0244,4.9756
0.1769,19.2301,21.3898,49.2032,6.3534,3.6466
18.9347,30.5989,30.3523,10.114,5.7425,4.2575
36.2074,30.4982,16.0036,7.2907,4.8926,5.1074
29.0648,9.5701,50.9413,0.4238,4.5017,5.4983
23.1345,26.7067,28.652,14.3425,1.9639,5.2004
22.2113,38.6757,23.2269,5.8861,4.9716,5.0284
36.1408,23.8476,22.0387,7.9729,7.7074,2.2926
9.6139,19.5746,41.3645,20.2767,1.2966,7.8737
44.5864,17.3401,7.8393,24.4605,2.2402,3.5336
0.6026,36.3039,20.6114,32.4821,6.8128,3.1872
34.8379,17.849,11.6398,25.6733,4.0243,5.9757
31.6744,12.0963,41.4958,4.7335,4.1528,5.8472
37.5892,3.5091,12.1429,43.9396,2.2807,0.5385
18.9121,16.9714,25.8916,28.2249,7.3266,2.6734
53.1067,2.8782,12.2118,28.4764,0.5467,2.7803
24.6216,11.0079,30.3396,25.0663,2.0086,6.956
8.913,20.0229,30.5414,39.4121,1.0003,0.1104
29.7714,34.0097,13.4117,12.8072,4.4192,5.5808
20.8898,27.0032,28.0488,14.0583,7.3029,2.6971
22.9606,43.8101,26.4691,0.1392,3.1086,3.5124
30.9462,32.9879,2.7995,23.2664,7.6303,2.3697
33.8488,7.8055,37.0939,11.2518,5.1467,4.8533
46.0152,42.5696,3.2507,2.9105,1.8467,3.4073
7.6849,45.0499,17.815,19.4503,4.5322,5.4678
64.593,8.3466,5.4659,16.3993,4.1806,1.0147
7.7548,8.3625,36.1829,37.6997,3.7533,6.2467
23.3164,23.8476,17.2634,25.5726,5.4595,4.5405
35.1936,38.8368,9.3384,6.6313,3.966,6.034
20.3716,33.7456,13.5619,29.7243,1.555,1.0415
18.5108,23.7247,19.9196,27.8449,4.8843,5.1157
17.1675,31.6535,16.3298,25.2139,9.4026,0.2326
0.5653,25.4263,44.9622,24.3405,4.0823,0.6234
9.5045,28.2706,4.5849,47.64,7.7801,2.2199
30.3613,30.7487,20.0171,8.8729,4.3836,5.6164
21.1773,16.6524,31.8549,20.3154,6.0508,3.9492
24.023,15.2226,19.9276,34.3462,0.627,5.8536
29.2632,8.1665,55.1915,3.7651,2.5446,1.0692
33.1997,12.2933,13.492,31.015,5.2283,4.7717
34.6735,33.89,10.4966,10.94,4.9351,5.0649
14.9649,38.1446,29.805,7.0855,5.6136,4.3864
46.5327,12.6024,15.6373,16.3343,6.1478,2.7455
10.7098,21.1874,40.9717,19.1258,6.3991,1.6063
3.2118,6.7665,32.7886,48.6937,1.1247,7.4148
42.5557,11.3443,10.8197,32.1465,0.0752,3.0587
55.9162,30.7602,6.3424,3.7314,1.8169,1.4329
35.8372,39.8507,6.3636,7.9485,4.7792,5.2208
17.1812,14.0479,35.455,23.3159,4.4365,5.5635
9.4166,37.5303,28.9921,14.061,4.8001,5.1999
19.8098,28.6323,35.2443,6.3136,8.076,1.924
5.4932,39.0542,33.1403,20.2399,0.2474,1.8251
33.4168,25.6908,4.7536,34.3103,0.9995,0.8289
22.9234,1.0754,32.7163,33.2849,6.271,3.729
34.3029,16.7155,19.9241,19.945,7.6273,1.4853
12.7225,35.1141,27.502,20.0399,4.2436,0.3778
12.707,37.9122,30.2029,11.6754,3.8941,3.6085
27.611,38.2475,16.5176,7.6238,4.3132,5.6868
24.4758,14.1848,29.4953,21.8441,3.2427,6.7573
9.4982,43.6556,31.1918,5.7571,7.6504,2.2469
22.8315,21.6735,42.5781,2.9169,3.0844,6.9156
37.5591,42.3971,8.1553,3.7557,4.6852,3.4476
23.7572,38.4594,3.9027,26.6319,2.2329,5.0158
15.5635,41.3467,30.2626,4.2684,6.3747,2.1841
23.3318,21.9642,35.1346,9.5694,5.1124,4.8876
9.0051,38.5728,3.8319,38.5901,7.5732,2.4268
34.9796,30.0774,0.6253,28.6026,0.9827,4.7324
1.2875,5.6822,41.8751,41.1552,7.5098,2.4902
42.0106,18.6975,14.4652,19.733,3.132,1.9618
12.2975,28.4255,25.7504,23.5266,4.7681,5.2319
8.2464,26.2343,41.6125,18.5026,0.5269,4.8774
22.3293,33.3918,31.2018,7.5514,3.9956,1.5301
4.7094,13.4216,36.1301,35.7389,4.1655,5.8345
26.6094,12.6497,28.7721,29.4672,0.2139,2.2877
11.6026,26.9855,26.2482,27.4616,6.4481,1.254
39.6934,10.348,10.3547,29.6039,8.0076,1.9924
21.9158,46.4485,14.4837,7.1519,4.4876,5.5124
28.5152,31.9167,5.2661,27.6665,1.5509,5.0846
31.4771,24.9615,27.348,8.7863,6.6306,0.7965
26.7967,23.9463,5.5883,34.6925,1.1518,7.8244
29.1511,15.2353,23.819,23.8258,1.4815,6.4873
28.6606,5.1297,29.3601,33.0414,2.6508,1.1575
44.0549,35.3347,10.1285,1.5337,5.2781,3.6701
2.9966,26.0403,58.7885,2.5776,9.0951,0.5019
17.2541,27.4148,21.6531,24.6791,0.9312,8.0678
19.3141,20.8673,49.0287,5.5692,4.5272,0.6934
23.4312,25.8472,24.8228,16.7376,6.9,2.2612
15.7165,14.695,27.6607,37.9881,0.8855,3.0541
50.8681,7.6121,4.2226,27.2972,3.0203,6.9797
12.2417,43.1058,25.9697,8.9323,6.0098,3.7407
38.6416,20.017,13.8732,17.4682,9.1675,0.8325
17.2717,26.8044,21.1189,29.6403,1.7103,3.4545
21.8795,21.4665,29.2426,17.4115,6.6167,3.3833
29.8638,23.6654,8.4259,29.7829,1.4586,6.8035
15.4984,51.3824,19.6659,3.4533,5.4715,4.5285
32.342,13.2406,18.1445,26.2729,5.2299,4.7701
5.0921,4.5267,46.8847,33.4965,4.658,5.342
24.459,43.1328,23.0843,5.3689,3.4894,0.4656
28.8223,1.1505,34.4958,25.5314,4.1894,5.8106
9.361,39.7015,32.4607,8.4768,5.4879,4.5121
14.4497,25.2259,16.0698,34.2546,3.2561,6.7439
45.027,7.09,7.2619,30.6212,4.8671,5.1329
28.2679,8.764,27.6006,25.3675,3.009,6.991
40.3718,8.196,12.872,30.2724,6.5249,1.7629
22.6308,15.6213,13.4377,41.8134,0.4151,6.0816
19.0651,3.9906,21.0581,49.3236,1.551,5.0116
0.9961,35.0608,10.1522,43.7909,4.8137,5.1863
15.066,39.9908,2.7033,32.2399,5.7004,4.2996
28.7427,12.3732,32.8631,18.4499,4.185,3.3862
0.9546,44.7054,48.2851,0.4158,2.0502,3.5888
31.0813,35.9104,12.1267,10.8816,5.8626,4.1374
28.6953,13.6431,25.6971,21.9645,1.9897,8.0103
28.6254,19.8893,34.4358,7.0496,5.0714,4.9286
37.2303,24.1426,12.5012,16.126,6.0172,3.9828
4.6109,8.8096,44.288,32.2916,5.8888,4.1112
17.2681,23.4389,29.2724,20.2436,8.1574,1.6196
23.5011,27.6663,30.4994,8.3332,6.6397,3.3603
17.9647,8.1072,40.4991,27.8702,2.9246,2.6342
27.8194,14.5399,33.2455,16.9279,1.0347,6.4326
31.0734,21.7392,11.5748,25.6126,0.5451,9.4549
29.5454,24.3932,24.816,11.2453,4.9531,5.0469
12.8219,43.4544,20.6433,13.0804,5.0055,4.9945
10.4119,52.4019,24.4767,4.8087,2.6474,5.2534
37.2869,9.844,41.8468,1.0223,7.8779,2.1221
25.7457,24.62,12.2572,32.7493,0.0363,4.5915
26.3415,33.1357,5.7073,30.6405,2.7425,1.4326
29.8436,12.9537,35.9115,11.2912,8.2605,1.7395
55.0907,10.0045,8.1032,16.8016,4.9328,5.0672
24.8389,28.0247,8.363,28.8193,7.9856,1.9686
33.2588,18.5319,2.9115,35.2978,5.0592,4.9408
26.8892,25.8691,33.313,3.9287,5.6191,4.3809
4.6825,11.8759,37.5404,37.3385,5.9878,2.5749
30.5575,35.7479,1.4625,22.2321,2.7114,7.2886
29.6195,21.4168,37.2508,1.713,6.1223,3.8777
34.2446,37.3026,14.6476,8.8361,0.4381,4.5309
29.013,29.0194,31.3341,1.0475,1.3324,8.2536
46.571,8.7434,10.0716,31.2599,2.2219,1.1321
29.0083,12.2183,25.715,23.0584,7.4918,2.5082
36.7434,34.6505,15.0417,3.5644,3.6693,6.3307
51.816,11.067,8.5566,18.5604,5.7246,4.2754
31.0736,4.497,22.4215,32.8758,7.1157,2.0163
12.5749,32.0401,34.3733,11.0117,8.116,1.884
26.5857,7.9552,38.5964,16.8627,4.167,5.833
0.5744,36.9645,39.2221,14.3545,0.1928,8.6917
13.1653,20.56,40.0014,16.2733,5.4318,4.5682
26.1897,23.2072,20.2693,20.3337,7.3873,2.6127
1.5676,57.8495,10.9203,19.6626,6.5344,3.4656
31.1754,32.7686,18.7416,8.7745,8.3282,0.2118
26.9525,34.6034,5.092,23.3521,1.3836,8.6164
23.65,31.138,8.9323,26.2797,6.8447,3.1553
15.2734,32.2831,2.8275,39.6159,5.0406,4.9594
17.2823,11.6617,37.5503,23.5058,3.8622,6.1378
15.6467,35.0651,3.1348,36.1534,7.2282,2.7718
8.0549,29.0602,27.2783,27.1044,2.6049,5.8973
2.1425,24.8109,50.1241,14.2787,6.5272,2.1166
39.3442,24.2724,13.776,12.6075,7.723,2.277
26.4385,3.8443,31.0781,31.5957,2.0881,4.9554
41.5988,19.8093,22.2542,11.1993,3.2066,1.9319
1.6324,36.5577,27.3348,24.4751,5.0541,4.9459
22.0473,37.9477,13.7755,16.2294,3.687,6.313
54.2243,14.6676,11.8059,9.3022,1.7876,8.2124
31.4923,33.445,1.198,23.8647,4.0314,5.9686
0.6638,29.1469,20.8324,39.3569,5.1618,4.8382
29.8542,27.0587,25.1849,9.0952,3.5129,5.2941
7.2367,21.8857,35.5501,25.3275,3.9986,6.0014
17.1153,31.3817,12.8125,34.2587,2.6685,1.7633
24.1733,20.083,23.5434,22.2003,7.6217,2.3783
17.5353,43.8407,26.4938,3.3041,7.4067,1.4193
16.6461,28.3537,22.332,22.6682,5.8992,4.1008
28.9883,52.493,0.5574,9.2394,8.595,0.1269
24.3771,19.1034,21.6836,27.8686,4.7762,2.191
40.3034,8.1401,42.6708,2.6953,3.1136,3.0768
38.1198,34.0359,17.1598,0.6844,5.8316,4.1684
42.1974,30.6602,9.5817,9.6532,6.7021,1.2054
22.5026,23.5985,11.6832,32.2158,7.5734,2.4266
25.7281,28.042,6.5534,29.6764,9.4267,0.5733
46.4075,7.3981,34.9861,1.8831,5.1619,4.1634
9.7735,36.1407,1.4003,49.2097,2.4038,1.0721
17.4297,24.1891,28.8693,26.3497,2.5026,0.6595
0.9291,28.5337,29.857,30.6801,2.0247,7.9753
9.6246,20.1114,39.5681,20.696,4.3303,5.6697
8.9081,16.1281,36.0253,28.9385,8.2757,1.7243
37.3985,12.903,19.0496,23.4829,2.7378,4.4282
36.302,21.333,1.2828,31.0822,4.2959,5.7041
17.5581,22.3798,15.9303,34.1355,9.2462,0.7501
37.4787,1.3314,14.5526,41.809,3.217,1.6114
27.6703,19.7103,30.3306,14.3665,3.2894,4.633
8.2954,34.3837,18.503,28.8179,6.8077,3.1923
14.5132,25.8196,12.2355,43.1486,0.0958,4.1873
41.9699,16.1226,4.0053,30.7106,4.1306,3.0609
4.1694,48.9849,19.6409,20.081,4.13,2.9938
53.3358,2.8547,5.2083,28.6013,7.3875,2.6125
19.3289,2.1192,38.3548,30.1971,5.2918,4.7082
23.0907,9.0938,33.3772,30.5472,3.5981,0.2929
