W,Ta,Mo,Nb,Zr,Ti
21.9566,26.5202,14.7846,12.4087,13.1633,11.1666
15.5558,12.0632,20.1918,13.0061,22.8234,16.3598
10.8105,12.3222,22.0756,18.2078,12.7198,23.8639
19.1209,12.3732,21.3981,10.4129,8.6324,28.0625
15.1456,10.9805,12.7951,13.9643,18.8976,28.2169
29.8792,15.2436,22.3072,23.9614,3.1423,5.4662
20.7678,4.9137,4.1954,0.3614,50.6845,19.0772
21.0569,8.2385,15.9891,24.3044,0.7327,29.6784
23.6479,18.0907,33.8467,6.3059,2.3453,15.7635
13.7568,7.6395,27.3753,24.7105,13.9304,12.5875
12.8248,18.8195,18.8695,16.8338,17.7271,14.9252
22.0247,11.2527,14.3039,3.934,22.4485,26.0361
6.1852,22.1638,26.5228,12.5945,15.2999,17.2338
15.8699,3.5542,22.8222,25.2036,16.8354,15.7147
9.2101,14.3528,12.9685,2.7588,36.8226,23.8871
3.0751,12.6555,8.0636,46.3649,19.5596,10.2813
1.0485,23.8171,16.2781,11.6122,31.7308,15.5133
20.7308,12.3657,11.843,22.1667,17.4352,15.4586
5.9995,18.9486,2.0789,25.4936,19.0001,28.4793
20.9268,2.6735,12.4479,16.4088,24.5878,22.9552
24.444,17.6804,3.1202,14.45,14.7619,25.5435
30.2585,8.1615,27.0593,5.8815,21.503,7.1361
6.6899,11.8395,18.2709,23.5988,14.4507,25.1502
22.0226,25.3297,13.9774,0.9864,26.2791,11.4047
13.4885,23.4413,12.4622,19.9122,9.4717,21.2241
12.0806,12.1043,21.8002,8.1014,23.2461,22.6674
19.1681,19.5626,8.5584,19.0211,12.85,20.8399
16.0431,15.9856,24.7653,10.0124,17.4858,15.7079
13.3049,24.4994,13.695,1.9452,29.2119,17.3436
12.1525,18.212,24.4244,25.3391,11.2175,8.6545
33.2989,19.0584,1.2146,14.6851,22.7088,9.0343
22.0684,6.2249,11.356,21.4803,13.0437,25.8267
6.0687,9.4378,12.4009,16.5738,22.6606,32.8583
29.9381,12.1441,6.4387,22.4846,2.5777,26.4168
21.0218,4.6029,30.315,9.1101,18.6868,16.2635
18.2136,29.9745,15.9789,6.0809,17.269,12.483
44.663,18.1105,10.5595,12.3683,4.4256,9.8731
20.2565,17.2161,10.6852,14.5569,22.0629,15.2224
5.2918,20.4206,21.4253,21.606,16.1439,15.1123
2.229,14.2848,10.3485,19.7242,25.4985,27.915
7.0765,10.6167,35.3933,22.2171,7.9115,16.785
8.1297,28.9016,9.018,1.965,21.3732,30.6124
29.1414,3.2508,0.6038,16.8979,15.9773,34.1288
11.3145,6.0921,8.9512,32.6004,7.7037,33.3382
7.5373,10.9746,8.0527,15.7708,13.6603,44.0043
2.3917,24.5981,20.212,17.3591,17.335,18.1041
9.7914,15.8931,20.4155,10.2588,23.9806,19.6606
23.838,4.9238,21.3194,16.3572,12.49,21.0717
21.3486,17.3425,17.267,15.8704,21.4767,6.6948
7.5577,20.7726,21.7896,26.665,9.7229,13.4923
30.5581,8.8296,1.9308,27.7662,1.636,29.2793
5.6326,5.0926,10.9208,32.535,22.1225,23.6965
30.7463,6.502,9.288,20.5587,23.9159,8.9892
22.4292,32.6319,17.9915,7.7935,7.4192,11.7347
18.4202,19.2698,24.7207,19.3735,8.9979,9.2181
30.2606,3.3394,1.1004,48.1917,1.7496,15.3582
21.4989,1.4079,18.6534,9.8878,23.7988,24.7532
18.5359,14.316,21.2109,21.9948,21.3311,2.6113
13.7882,27.6269,19.5927,25.7277,8.7133,4.5511
33.4792,4.9724,4.972,32.5662,5.3784,18.6318
21.6342,15.621,19.9279,16.0116,16.4189,10.3863
38.2167,4.2736,13.3347,5.4375,4.3956,34.3419
14.2528,17.4546,6.7322,30.8811,24.3689,6.3104
7.4559,15.9395,32.1029,10.6761,19.3604,14.4652
20.6414,7.7276,6.0014,10.4728,27.4289,27.728
7.2004,27.2842,12.4528,6.9748,25.2513,20.8365
22.9153,16.9463,29.2988,7.8882,14.7589,8.1924
20.5855,12.7726,16.1834,5.3262,26.229,18.9033
2.7688,23.4717,23.5509,13.7043,26.4435,10.0609
13.3173,13.4975,23.2473,22.2836,9.5435,18.1109
5.5054,29.909,20.4214,3.2771,23.1756,17.7116
19.2023,24.9687,5.8452,14.7119,12.4861,22.7858
15.6888,23.537,1.4154,24.6278,14.8161,19.9149
9.3068,4.7133,21.0816,24.4513,17.5482,22.8986
9.336,3.355,24.7023,7.5651,27.7397,27.302
22.6204,2.463,17.2857,12.7295,17.8514,27.0499
3.2386,4.546,27.2182,16.7885,32.8222,15.3866
22.3333,6.9523,5.0262,21.5662,30.6833,13.4386
1.0162,3.351,26.9709,23.7543,24.8659,20.0417
14.7359,18.0688,25.5358,7.9152,19.1341,14.6102
7.1816,19.6708,12.2508,26.9888,2.6779,31.2302
12.8989,14.53,18.6903,22.9288,16.5832,14.3688
0.2396,15.1104,30.6541,5.1004,27.0914,21.804
9.9818,16.0053,1.4832,43.4336,28.0644,1.0317
13.7842,14.5927,16.9475,0.6322,25.3852,28.6582
10.6766,7.9814,29.0322,30.2099,4.3071,17.7928
8.0976,17.3418,7.7467,32.1689,28.8882,5.7568
3.1388,25.7523,9.5659,3.3135,35.972,22.2575
4.8767,24.7902,3.1439,20.9489,22.436,23.8044
10.4684,5.4376,24.8766,11.4381,23.4822,24.2971
9.6125,14.4624,22.9947,24.4257,9.783,18.7217
15.1111,24.1724,20.1647,13.3932,9.4681,17.6904
18.3726,3.9211,13.0865,26.7233,15.0124,22.8841
20.1941,21.8433,14.4982,14.2988,3.7318,25.4337
6.0791,28.0345,29.0902,1.4162,16.1037,19.2763
14.4217,27.1412,17.7954,22.3634,1.2181,17.0603
20.7086,17.1832,21.1937,4.1049,17.1396,19.67
20.0422,14.7277,23.648,11.9535,11.4585,18.1701
2.633,10.3532,19.0586,27.0217,22.887,18.0465
20.955,20.56,7.0105,18.7945,6.8932,25.7867
17.9107,20.1494,16.4853,10.3487,14.4219,20.6839
14.3929,16.5888,7.799,8.2322,21.1267,31.8604
4.1994,20.8535,23.2394,23.2139,9.555,18.9389
11.0827,19.3437,17.4153,15.364,18.822,17.9722
13.3453,19.4292,8.9625,24.2385,18.3757,15.6488
7.2537,27.304,25.8653,9.0272,1.4178,29.1321
24.1919,23.094,8.4459,3.9071,13.8008,26.5603
15.685,11.7529,38.9289,9.47,18.1117,6.0515
4.5559,28.8357,21.3158,21.0818,22.8111,1.3997
7.7483,11.194,26.9202,1.7349,28.8997,23.5029
21.8144,19.9492,15.5079,5.5075,18.6415,18.5794
13.8658,1.187,24.8985,4.375,24.9288,30.7448
18.0452,23.2863,23.3853,9.8755,25.031,0.3767
20.056,25.5036,13.4527,20.2973,11.458,9.2324
34.592,8.5284,17.2654,4.4836,33.7315,1.3992
18.9561,11.7622,25.2741,7.9862,18.7227,17.2986
6.2977,3.7416,22.8372,0.6911,33.1343,33.2981
29.0486,15.0601,1.0747,33.1868,16.4963,5.1335
34.1301,1.875,16.6336,18.9692,26.8103,1.5819
39.0054,0.1599,31.9815,7.9277,13.8398,7.0857
4.0758,30.6484,19.7498,2.1406,23.2227,20.1628
3.7621,23.4645,24.9855,11.0664,19.2047,17.5169
7.0344,9.5734,13.6403,26.1584,20.2084,23.385
7.4497,2.3542,43.723,2.2339,10.7975,33.4417
16.8861,4.1077,20.2302,24.8924,26.2469,7.6366
21.6743,5.9045,22.9539,7.1203,22.2694,20.0776
13.2756,5.4743,22.3145,23.0601,19.5868,16.2887
17.6662,10.8123,35.1466,25.1234,8.3469,2.9046
25.1901,22.5731,7.9483,11.7632,1.0046,31.5209
1.561,31.1766,11.3534,8.2617,42.6708,4.9765
25.5139,15.3347,8.0875,13.2056,1.9453,35.913
27.7859,5.892,15.6108,24.2684,21.8626,4.5802
17.7734,15.6813,18.236,18.049,11.109,19.1512
13.7187,2.0632,23.2615,22.8505,25.5352,12.5709
16.1905,30.8904,25.3242,6.7917,15.5818,5.2215
27.0201,5.2682,26.558,12.7666,24.7151,3.6721
1.6639,26.7348,20.8032,3.1443,23.2199,24.4339
17.1551,18.9594,16.8629,14.2188,17.1034,15.7005
17.4665,5.9058,25.4738,34.5577,14.3835,2.2128
14.1886,0.901,51.3824,1.4424,3.2177,28.868
27.7678,7.3254,16.0876,6.8686,29.1123,12.8383
6.6574,17.6713,25.1644,27.3248,5.1024,18.0797
3.7893,34.6348,27.9202,19.8434,9.6617,4.1506
20.0764,0.5401,28.7187,18.6175,19.6918,12.3554
15.3671,20.3387,21.098,23.7506,10.2497,9.1959
19.1534,26.504,15.2477,2.3718,33.0128,3.7103
12.3801,18.4162,12.614,10.0643,18.5671,27.9583
27.1914,2.7747,15.7303,26.0184,14.5918,13.6935
15.3036,2.2711,20.0506,28.9703,10.9742,22.4303
25.2242,17.9195,18.0382,10.5834,26.577,1.6576
24.1229,26.1896,1.5269,13.4638,3.4341,31.2627
14.6884,20.3759,17.1131,18.071,18.2741,11.4776
20.5347,21.487,17.9651,21.114,13.1691,5.73
12.9945,6.4864,2.7181,32.4791,23.0224,22.2995
16.5215,18.1256,15.8281,17.2143,29.2666,3.0439
34.1056,2.2546,5.2943,22.3356,21.6014,14.4084
24.5827,22.0564,3.4718,19.1056,7.0133,23.7702
4.6995,14.9537,8.2393,34.2194,8.5561,29.332
24.3032,28.1983,25.3825,7.8733,13.4225,0.8202
9.2898,6.6056,21.4395,6.3215,24.1566,32.1871
14.5418,20.1959,20.3845,12.7917,12.9982,19.088
9.2114,30.0346,11.6878,0.0315,31.5146,17.5201
34.8319,22.1854,13.4193,4.6589,24.7822,0.1222
9.0849,3.6695,28.3199,30.1195,6.8232,21.983
14.4149,29.2205,11.0584,16.5087,10.2962,18.5014
2.0357,22.671,10.2598,9.5348,31.5475,23.9512
24.3483,3.97,23.0928,13.8345,22.2071,12.5473
3.0609,29.6559,10.7961,19.0616,9.6601,27.7653
19.8607,15.0157,8.7549,19.7523,16.7564,19.86
0.7239,37.7227,13.4523,25.0345,17.4576,5.609
4.8439,7.45,8.77,24.8372,38.5952,15.5037
15.7392,28.3687,18.9901,20.7435,15.3343,0.8242
19.7681,10.6765,20.8004,17.8896,8.2743,22.591
2.4005,7.4956,6.4287,30.177,41.3201,12.1781
26.7949,3.602,9.9936,10.5554,27.4776,21.5765
16.518,24.1133,0.9572,31.9725,15.804,10.635
17.8451,9.4899,28.8134,6.7852,16.2623,20.8041
30.9755,15.3259,0.9022,24.1328,8.3577,20.306
3.1468,0.5217,11.0884,29.5053,25.0072,30.7306
21.9561,14.5443,16.8072,20.0055,14.0496,12.6373
4.855,29.411,30.4416,16.0819,15.1253,4.0853
14.2836,20.6148,0.7633,15.6918,17.2181,31.4285
29.8149,23.8493,23.4884,5.794,1.4189,15.6346
15.9274,11.8231,23.4623,19.1373,19.3642,10.2857
13.0184,14.494,27.2052,1.2307,30.0462,14.0056
18.7501,9.7563,24.6228,24.7846,4.2646,17.8215
8.9998,22.5112,1.9705,21.6169,5.875,39.0266
24.6329,3.3442,26.8854,23.983,5.4241,15.7304
34.8087,34.6061,3.0369,14.4628,12.7169,0.3687
7.5551,7.248,29.7498,24.6792,4.5744,26.1934
26.0474,1.6788,26.4837,20.2463,20.3382,5.2056
9.2181,18.6326,8.6178,23.17,35.2266,5.1349
15.3834,29.3094,5.7815,5.7218,22.5699,21.2341
38.9258,5.4014,5.883,1.0538,22.8736,25.8625
12.7695,17.8849,4.7724,20.6023,31.3868,12.5839
25.8221,32.276,25.188,3.8301,8.587,4.2968
3.5032,22.5664,34.5099,1.7733,20.9039,16.7434
23.8933,22.7915,6.1482,15.2865,18.5651,13.3154
22.2834,3.499,17.5976,25.6104,16.687,14.3225
18.3982,20.9794,9.8639,16.4423,13.3551,20.961
10.676,32.2851,8.211,14.2208,29.5134,5.0937
32.4459,0.7421,7.7197,29.2209,16.4569,13.4145
3.8059,3.9112,11.046,31.0538,23.009,27.1741
7.406,10.4948,20.1126,16.2995,22.8464,22.8407
25.9071,16.5767,8.9098,16.1217,24.571,7.9137
18.3927,5.6723,17.0677,17.1707,20.3531,21.3436
30.9569,15.1007,29.0786,9.5641,7.981,7.3187
18.8136,27.2611,1.8647,13.2321,20.1227,18.7059
11.6381,14.258,19.9938,3.4684,26.5318,24.1099
5.8846,22.0321,21.2438,39.5113,4.1831,7.1451
8.0353,5.1882,19.037,28.9596,4.5912,34.1888
14.577,18.7125,43.1103,3.8353,15.7362,4.0287
13.2564,35.7469,17.292,0.6504,5.4135,27.6408
29.7911,4.5959,16.8868,30.0175,16.243,2.4658
0.5992,6.625,23.6014,9.9354,38.8434,20.3956
12.196,17.8611,18.126,1.0955,22.2884,28.433
13.8117,28.7187,18.153,32.6531,4.5398,2.1237
21.7725,20.1647,3.4814,4.9727,20.1963,29.4123
12.1972,12.7394,10.8178,23.0567,20.4133,20.7755
16.5889,11.3586,27.0746,20.7853,16.7732,7.4194
8.7895,13.5675,11.6131,17.0435,23.3064,25.68
2.5173,10.0252,24.1369,17.8712,24.0743,21.3752
0.0488,5.9813,28.5388,28.5782,0.3537,36.4992
22.0963,17.1016,6.8302,26.6594,7.1229,20.1897
26.6476,9.3647,17.1324,17.5558,17.7524,11.5471
26.2643,4.9637,13.115,5.6759,26.5075,23.4736
18.1461,16.4143,23.164,17.0064,2.1578,23.1113
4.6734,24.3457,6.1659,30.1436,23.2475,11.4239
26.119,21.1209,0.9873,23.6475,14.0145,14.1108
0.6749,3.3858,38.1543,42.96,0.5458,14.2792
19.4335,27.8944,12.1233,31.7144,2.0096,6.8248
25.0767,13.6747,3.4521,24.9772,20.4314,12.3879
19.8811,18.5418,16.7398,5.3059,23.482,16.0493
20.4726,25.053,9.7688,12.2776,20.7255,11.7025
21.098,16.6461,10.4991,12.3559,22.0565,17.3443
11.3038,32.1121,20.4318,2.2551,11.0307,22.8665
10.6086,16.4099,25.9646,23.0034,5.6673,18.3461
1.1862,46.9312,28.0108,0.3064,12.5539,11.0115
20.2238,7.2832,22.5693,5.5716,24.4105,19.9415
3.3471,15.988,23.7944,27.9676,27.0449,1.858
20.9628,13.7266,18.8118,20.6346,6.0635,19.8007
18.3009,5.0383,12.2914,23.8733,17.5628,22.9333
15.667,9.9886,16.9587,12.3256,22.8142,22.2459
15.6455,30.4383,14.9638,2.3984,7.4445,29.1095
15.0352,15.3457,21.3789,16.9008,27.593,3.7464
26.7561,23.5516,2.6416,21.1992,23.333,2.5184
18.3581,2.9363,10.216,22.4054,29.5891,16.4951
8.4045,8.6257,54.3952,1.8671,17.0633,9.6443
24.909,22.1153,19.9064,20.0982,3.6128,9.3583
9.6863,21.5564,25.7507,29.4053,4.3502,9.2511
17.9948,5.1071,35.8322,12.423,14.0777,14.5651
34.1319,20.2845,14.6698,14.5214,7.8738,8.5186
21.7287,24.7816,5.1039,24.1624,22.4495,1.7739
19.2661,9.2274,17.611,17.3631,21.9497,14.5827
8.3153,37.733,0.5489,15.9512,36.2026,1.249
30.8139,12.475,17.5116,18.9001,14.6336,5.6658
5.6494,25.6042,20.6595,15.3288,15.8793,16.8789
12.7197,9.7624,18.3433,13.4627,24.5934,21.1186
9.7327,8.269,36.5116,14.6073,25.4039,5.4756
33.0673,16.3724,24.8265,15.0334,4.3662,6.3342
8.2059,41.3649,0.3977,12.9796,11.1081,25.9439
13.4593,28.6406,0.0231,8.596,24.8719,24.4091
22.9462,0.5398,25.7459,8.1152,15.1464,27.5065
5.2135,18.7694,4.3927,21.2542,27.2762,23.094
32.9792,3.1769,4.7683,33.0111,6.0717,19.9929
19.3608,17.8233,0.0858,19.3163,23.7325,19.6812
6.2275,20.6146,20.4058,20.0686,15.5613,17.1222
17.363,20.3322,12.1387,8.3932,15.9263,25.8466
14.8002,24.1594,12.4978,9.0029,21.0705,18.4692
22.4525,22.8056,5.2947,17.1249,22.3348,9.9876
13.7177,14.4335,17.7799,26.8464,15.5671,11.6554
27.5328,13.5879,21.1508,7.3449,19.6702,10.7135
12.1134,20.345,19.069,22.4294,0.1553,25.888
26.4549,6.2141,22.1406,9.6064,10.0751,25.5089
19.3733,23.4529,5.0087,26.6966,1.6147,23.8537
11.8571,19.3204,12.9082,11.8458,26.3021,17.7664
19.9642,16.8983,18.5439,7.2326,20.846,16.5149
12.6294,4.4438,34.7738,21.6039,9.4397,17.1094
8.3703,32.9478,9.4105,9.7238,26.545,13.0026
26.656,10.5367,14.1995,13.3736,14.8039,20.4302
7.7107,27.9074,27.4083,27.3657,7.1656,2.4424
24.1974,35.9221,10.3639,8.2936,20.468,0.7549
12.6275,23.5823,21.303,20.0091,6.3201,16.1581
9.1067,22.8377,18.2439,26.1215,4.8446,18.8455
3.1356,21.9082,10.1163,24.3146,26.0741,14.4513
21.1104,8.393,19.0268,11.8438,31.6211,8.005
19.9618,11.5921,33.6805,21.7632,1.1501,11.8523
8.3295,22.0464,9.4792,11.4882,32.3932,16.2635
13.2051,12.032,3.8881,13.3783,33.3555,24.1409
26.458,15.3024,26.0638,10.8488,17.7297,3.5973
8.1322,23.9303,12.8746,17.5337,16.4189,21.1104
15.5104,22.707,11.1351,6.5258,12.4366,31.6851
30.9037,19.7878,28.9603,7.9667,7.9764,4.4051
8.0022,21.0005,9.6497,23.1695,16.0297,22.1484
23.7096,8.7844,24.8111,7.1375,18.9385,16.6188
23.0202,23.174,22.1685,2.3458,1.7761,27.5154
16.9706,2.3777,28.6755,10.2114,21.5997,20.1652
0.6408,0.7784,24.2984,35.5536,34.1981,4.5306
5.016,32.4573,35.8105,9.9905,1.8584,14.8673
14.5509,10.06,24.9676,18.8997,19.6069,11.9149
1.1221,24.1977,14.0388,25.9907,8.2949,26.3558
1.4842,8.8882,15.9482,28.4997,18.6108,26.5689
19.5909,9.1193,10.1104,22.4397,15.9459,22.7937
7.8002,22.2309,19.9875,19.1544,24.3016,6.5255
28.5759,12.6102,32.6116,6.1936,0.5012,19.5075
22.2298,12.3096,10.7759,16.739,16.6233,21.3223
15.1795,24.9472,0.6327,19.8081,5.4094,34.023
26.8176,4.2911,9.9419,41.5664,9.7693,7.6136
21.2918,25.1044,9.4465,20.6238,12.1686,11.365
15.1624,3.2725,11.28,24.4428,24.2835,21.5587
19.1693,1.9824,32.9516,3.243,34.6903,7.9634
24.3753,17.891,16.7358,4.6803,35.4595,0.8581
7.588,33.5735,10.2668,23.9833,13.0638,11.5247
21.59,0.22,40.9552,29.8774,5.3557,2.0018
0.5245,13.3583,30.0775,23.9587,16.1376,15.9434
19.1488,25.0278,12.9228,12.2691,14.7471,15.8845
2.3082,29.9299,19.5979,15.0289,23.8226,9.3124
14.6751,8.8008,7.5651,24.1088,21.0116,23.8386
25.7305,16.9144,17.5025,28.6165,6.6291,4.607
25.1175,17.7891,6.5618,9.8751,16.3277,24.3289
25.1171,12.8429,10.4453,6.7959,32.8942,11.9048
20.2687,8.3131,21.9884,22.6427,19.3136,7.4735
41.929,20.0834,3.7429,9.7863,10.5425,13.916
17.5413,27.2147,18.7493,17.71,14.8928,3.8919
2.8774,4.2356,5.4612,36.0195,8.6437,42.7627
24.3552,14.5684,11.5328,16.8527,11.3613,21.3296
3.6025,5.7957,56.8978,30.7251,0.0964,2.8825
14.0824,11.0062,24.1195,22.2278,24.4331,4.131
16.8532,8.9976,20.9364,15.292,20.4168,17.504
18.1556,13.9209,14.6729,20.7184,20.8872,11.645
11.5846,22.335,4.8523,16.023,14.1304,31.0746
2.7188,18.1432,25.6822,12.1948,19.5134,21.7476
18.4627,17.1863,25.0886,0.0664,17.7982,21.3978
21.83,0.6816,13.4821,18.8166,22.8105,22.3791
9.0878,24.0179,20.7264,15.0158,4.6446,26.5074
13.8449,19.7253,4.6595,17.5605,20.8602,23.3496
16.8957,29.6786,10.1837,5.3649,28.2813,9.5958
21.7249,18.5334,6.8497,16.1322,16.9515,19.8084
22.0682,20.8713,19.5352,6.5492,16.4707,14.5054
26.8425,6.3581,28.5016,5.4435,24.5318,8.3225
32.2123,21.2867,2.3991,7.3359,11.2527,25.5133
4.9983,36.2396,18.5067,27.9019,11.0696,1.2839
16.8947,14.2809,17.7619,15.8637,24.8042,10.3946
21.242,10.5943,21.1049,25.1534,10.021,11.8843
6.558,28.449,18.0209,10.3152,7.6146,29.0422
17.3982,7.2026,12.2979,36.4585,24.8371,1.8057
18.8348,20.8506,23.7999,10.6732,10.77,15.0714
0.351,17.5978,20.686,16.337,24.5231,20.5051
10.5249,23.861,23.6256,18.8175,21.4157,1.7552
9.6627,15.1236,16.5013,27.1801,10.7448,20.7875
6.2747,6.4428,33.4685,31.7357,5.8113,16.267
26.9563,12.2267,9.0271,11.9416,25.7158,14.1325
7.4483,15.4093,23.9221,36.146,0.8972,16.1772
30.8607,25.113,18.4704,0.0466,10.107,15.4023
16.0867,42.2655,1.3262,4.4084,28.9611,6.9522
19.4701,14.5049,21.6212,14.2937,22.0641,8.0459
31.8921,2.121,3.3876,23.8043,36.9662,1.8289
24.0851,25.265,2.9003,11.9298,11.5995,24.2204
11.7653,13.0338,2.1663,28.7663,36.1557,8.1126
5.1434,14.0545,35.6619,7.3911,3.1868,34.5623
5.9182,35.0588,31.3885,12.1818,5.8076,9.6451
10.6221,12.9028,19.929,22.1672,15.9341,18.4448
12.9958,14.7319,24.1287,28.3511,16.5361,3.2564
15.606,27.0293,24.4762,4.608,22.8338,5.4467
18.1221,21.1392,10.5874,8.9716,17.2566,23.9231
20.2168,16.0714,5.5171,22.5895,12.9018,22.7035
2.3431,25.019,12.1178,18.2584,24.7085,17.5532
13.0619,20.4484,5.5813,26.9086,21.1102,12.8896
12.1378,34.5729,20.4831,1.3739,9.3277,22.1046
33.1471,30.6602,2.1774,3.5515,21.7513,8.7125
23.1395,4.5431,22.9152,9.2443,15.9623,24.1956
22.3704,16.6794,4.5023,18.3632,28.0867,9.9979
16.0829,28.7855,18.1377,2.3379,7.2724,27.3837
3.3893,24.2466,42.0333,3.1554,12.3662,14.8092
15.6638,9.8501,26.5759,17.2345,22.0659,8.6099
21.6139,25.4476,8.6354,20.2592,15.1936,8.8504
31.5042,18.5954,13.2373,1.5946,32.6477,2.4208
21.3276,11.5268,12.3951,26.536,8.6413,19.5731
14.4007,12.1835,13.3668,17.7247,18.0165,24.3078
31.4333,16.5065,10.5492,8.1966,19.5864,13.728
20.1981,16.0652,16.0137,20.1123,20.4609,7.1498
14.3615,19.7765,12.9818,23.5647,18.7771,10.5384
2.5782,32.9243,2.1816,28.646,6.7166,26.9532
14.7931,17.839,23.9243,23.9636,14.2035,5.2766
22.335,18.7613,18.8667,0.7809,21.6325,17.6236
26.3066,21.8164,28.4595,10.2807,3.133,10.0038
7.7802,21.6877,18.0885,21.7867,6.1487,24.5082
20.6246,9.7767,19.0183,0.4351,31.2883,18.857
21.0689,18.8812,19.4583,12.2129,17.4834,10.8953
29.5004,13.6248,12.4922,5.3591,20.9918,18.0318
5.4441,3.942,14.8644,36.9261,24.7908,14.0327
6.894,34.6912,5.3801,28.9084,22.2896,1.8368
12.5974,19.2947,17.9493,6.3331,25.9504,17.8751
30.1784,0.3539,23.2529,15.6878,17.0731,13.4537
22.3008,0.536,27.5354,4.0952,36.6167,8.9159
11.4722,0.7726,13.8467,15.9623,18.8551,39.0911
3.1821,28.0755,18.4391,12.718,28.8829,8.7023
10.674,8.1777,42.6793,19.8386,2.9478,15.6826
16.2393,21.5477,18.0568,21.803,15.7593,6.594
23.9703,6.9943,8.8102,23.9176,8.502,27.8056
24.9824,8.2293,25.4233,2.5199,27.6291,11.2161
27.7547,16.1185,25.7651,3.4844,22.5589,4.3184
17.414,18.4137,9.91,19.0789,18.559,16.6245
0.6642,22.9082,22.0719,21.1527,24.4734,8.7298
14.6597,32.8272,19.4316,23.5855,2.2786,7.2175
16.5008,24.3021,9.2746,21.5283,1.1462,27.248
5.3945,7.1771,31.047,8.105,15.7287,32.5477
16.507,26.0997,17.4482,11.417,15.129,13.3991
2.5582,20.3498,3.8471,36.3826,21.3967,15.4656
24.6011,19.6856,14.8468,8.9953,8.8202,23.051
14.3957,27.5831,12.8342,4.9868,18.9791,21.221
9.007,9.0946,29.9589,21.2313,23.9221,6.7862
21.9087,8.7667,17.4996,11.8093,18.0726,21.9431
11.1632,23.7883,6.409,22.8616,16.7479,19.03
35.1744,15.3686,8.4603,3.857,27.1695,9.9703
32.1923,19.4891,2.8295,28.6037,13.116,3.7695
12.9883,20.8853,22.1674,17.2947,16.2296,10.4347
18.9614,15.5688,1.1104,12.8601,15.089,36.4103
23.7778,1.0366,0.7576,15.7247,21.4953,37.2079
12.8367,22.0788,11.5438,28.1877,12.9899,12.363
29.5918,11.3686,26.3774,8.4867,19.0212,5.1543
23.4256,9.7408,32.3059,13.676,0.7096,20.1421
27.2104,13.4654,26.0455,9.3845,11.6684,12.2259
29.7317,20.5652,9.7499,3.3313,24.1193,12.5027
39.0416,31.6455,0.8522,5.4459,15.207,7.8077
32.4771,17.9174,24.8746,13.7525,5.8764,5.102
16.9392,21.9899,11.1975,11.9604,12.9579,24.955
15.3554,16.0954,12.8129,17.9651,6.9124,30.8588
25.2581,19.0029,24.8159,4.7338,21.5096,4.6797
13.5863,3.1517,25.2219,28.4851,21.4563,8.0986
14.9152,21.9677,16.8391,11.1139,1.6938,33.4704
28.2566,38.4384,6.359,0.0266,7.4955,19.4238
0.3298,21.6919,15.6616,18.467,42.5213,1.3285
14.6234,20.0725,10.5268,22.4719,19.0493,13.2562
27.7947,32.463,7.1644,12.3281,11.1949,9.055
19.7002,3.9596,15.3962,29.0912,2.6984,29.1544
12.4158,16.2554,0.1916,23.2742,24.1532,23.7097
13.4908,14.9034,16.3383,24.5067,4.4734,26.2874
25.0292,1.526,14.7948,12.637,21.7144,24.2986
28.0434,9.2708,18.3128,28.0499,16.0359,0.2872
12.8772,19.0861,18.2844,17.0264,12.6046,20.1213
3.521,37.1297,16.4368,3.8813,33.5967,5.4345
12.5722,30.9021,11.5427,29.6761,11.735,3.5719
18.1898,13.4158,21.0607,14.1234,4.5838,28.6264
30.8243,4.4884,12.1922,12.2444,16.2852,23.9656
8.2615,1.3171,16.664,18.3622,35.7559,19.6394
18.4996,16.8498,19.2533,24.9582,12.8797,7.5595
10.7778,23.0274,17.4297,15.6953,25.8937,7.1762
18.0816,13.52,26.3858,16.8091,14.9092,10.2942
36.3146,39.0992,1.386,16.473,4.5472,2.18
12.1218,16.8776,15.9803,22.0044,30.5081,2.5077
10.9056,23.126,1.826,28.9359,23.1218,12.0847
16.535,14.8781,16.7314,17.4809,25.2646,9.11
19.6757,22.6765,22.2328,7.4524,19.8023,8.1603
29.2302,4.6204,27.7502,18.77,1.6922,17.937
31.3536,4.5968,10.8052,31.3812,13.8266,8.0365
11.1548,30.0486,20.8795,15.2999,10.7298,11.8873
19.0566,26.4789,8.9601,28.1875,2.2253,15.0915
39.3763,18.2651,5.9914,8.7804,6.2175,21.3694
18.5918,7.9325,17.1506,9.4745,29.345,17.5056
16.6544,27.2111,11.5391,15.8542,17.3767,11.3645
27.954,7.5761,22.4298,9.8177,17.326,14.8963
17.9852,10.3499,24.0194,10.2387,5.8552,31.5516
21.5545,13.2397,18.1355,15.9631,20.4775,10.6296
25.3899,12.7616,5.7689,11.2025,27.2672,17.6099
4.643,25.5674,0.7858,28.0153,31.3519,9.6366
31.7987,14.7471,16.5791,17.1004,8.8365,10.9382
0.4187,29.4106,21.9075,19.9476,27.4787,0.8369
8.6078,22.8719,27.0644,21.5426,10.7396,9.1738
17.1303,15.4967,38.6209,9.0798,16.5238,3.1485
23.9793,13.1297,11.6114,28.4205,11.523,11.3362
16.4942,17.0988,20.0259,9.7978,20.8723,15.7109
18.1417,3.3889,31.4291,13.643,12.7235,20.6738
47.3507,2.2278,41.0266,2.4718,0.1288,6.7942
19.237,27.5339,9.0836,16.5507,0.8678,26.7269
